37	shout	sh__ __ __	quát tháo, la hét			[ʃaut]	To {{c1::shout}} is to say something loudly.→  My boss {{c1::shout}}ed at me because I was late for work.			danh từ  tiếng kêu; sự la hét, sự hò hét  (từ lóng) chầu khao  it is my shout: đến chầu tớ khao, đến lượt tớ làm đầu tàu   động từ  la hét, hò hét, reo hò  to shout at the top of one's voice: gân cổ lên mà hét to shout for joy: reo hò vui sướng  quát tháo, thét  don't shout at me: đừng quát tôi  (từ lóng) khao, thết  to shout someone a drink: khao ai chầu rượu, thết ai chầu rượu  to shout down  la phản đối, la thét buột (một diễn giả) phải thôi nói
38	smell	sm__ __ __, sm__ __ __ __d	ngửi, đánh hơi			[smel]	To {{c1::smell}} something means to use your nose to sense it.→  The two friends {{c1::smelled}} the flower.			smell /smel/   danh từ  khứu giác  a fine sense of smell: mũi thính  sự ngửi, sự hít  to have a smell at something: ngửi cái gì  mùi  the smell of roses: mùi hoa hồng  mùi thối, mùi ôi    ngoại động từ smelt, (từ hiếm,nghĩa hiếm) smelled  ngửi, ngửi thấy, thấy mùi  I am sure I smell gas: tôi cam đoan có mùi hơi đốt  cảm thấy, đoán được  do you smell anything unusual?: anh có cảm thấy có điều gì không bình thường không?  đánh hơi tìm ra, đánh hơi tìm; (bóng) khám phá, phát hiện  to smell out a plot: khám phá ra một âm mưu   nội động từ  có mùi, toả mùi  these flowers smell sweet: những hoa này có mùi thơm dịu to smell of garlic: có nùi tỏi this milk smells sour: sữa này có mùi chua to smell of jobberyd: sặc mùi xoay xở his talk smells of war: bài nói của hắn sặc mùi chiến tranh  to smell about  đánh hơi  quen hơi (quen với một mùi gì)  to smell up  sặc mùi thối, sặc mùi ôi; làm nồng nặc mùi hôi thối  to smell of the lamp  (xem) lamp  to smell of the shop  quá nặng tính chất chuyên môn, quá nặng tính chất kỹ thuật  to smell a rat  (nghĩa bóng) cảm thấy có âm mưu, nghi có sự dối trá
39	terrible	t__ __ __ __ __ __e	tồi tệ, ghê gớm, khủng khiếp			['terəbl]	If something is {{c1::terrible}}, it is very bad.→  The way he treated his classmate was {{c1::terrible}}.			tính từ  dễ sợ, ghê gớm, khủng khiếp  a terrible death: cái chết khủng khiếp  (thông tục) quá chừng, thậm tệ  a terrible gossip: người hay ngồi lê đôi mách quá chừng
40	worse	w__ __ __ __	xấu hơn, tồi hơn			[wɜːs]	If something is {{c1::worse}}, it is of poorer quality than another thing. →  Business was {{c1::worse}} this month than last month.			worse   worse /wə:s/   tính từ (cấp so sánh của bad)  xấu hơn, tồi hơn, dở hơn  ác hơn  nguy hiểm hơn  (vị ngữ) nặng hơn, trầm trọng hơn, nguy kịch hơn (bệnh, hoàn cảnh)  the doctor says he is worse today: bác sĩ nói bệnh anh ta hôm nay nặng hơn to have the worse ground: ở địa vị xấu hơn, ở trong điều kiện xấu hơn   phó từ (cấp so sánh của badly)  xấu hơn, kém hơn  he has been taken worse: bệnh tình anh ta trở nên xấu hơn (nặng hơn)  tệ hơn, mạnh hơn, quá quắt hơn  it's raining worse than ever: mưa chưa bao giờ dữ như thế này  none the worse  không kém  worse off  lâm vào hoàn cảnh xấu hơn; sa sút  danh từ  cái xấu hơn, cái tệ hơn, cái tồi hơn  there was worse to come: còn có những cái xấu hơn sẽ đến  tình trạng xấu hơn, chiều hướng xấu hơn  a change for the worse: sự thay đổi xấu đi to go from bad to worse: ngày càng xấu hơn  (the worse) sự thua cuộc  to have the worse: bị thua to put to the worse: thắng
41	alien	a__ __ __n	Người ngoài hành tinh			['eɪlɪən]	An {{c1::alien}} is a creature from a different world.→  The {{c1::alien}} came in peace.			alien /'eiljən/   tính từ  (thuộc) nước ngoài, (thuộc) chủng tộc khác  alien customs: những phong tục nước ngoài  alien from, to lạ, xa lạ, khác biệt; không có quan hệ gì với; không phải của mình  their way of thingking is alien from ours: cách suy nghĩ của họ khác với suy nghĩ của chúng ta that question is alien to our subject: câu hỏi đó không có quan hệ gì với vấn đề của chúng ta  alien to trái với, ngược với  it's alien to my throughts: cái đó trái với những ý nghĩ của tôi   danh từ  người xa lạ; người không cùng chủng tộc, người khác họ  người nước ngoài, ngoại kiều  người bị thải ra khỏi..., người bị khai trừ ra khỏi...    ngoại động từ  (thơ ca) làm cho giận ghét; làm cho xa lánh ra  to alien someone from his friends: làm cho bạn bè xa lánh ai  (pháp lý) chuyển nhượng (tài sản...)
42	among	am__ __ __	giữa, ở giữa			[ə'mʌŋ]	If you are {{c1::among}} certain things, they are all around you.→  There was a red apple {{c1::among}} green ones.			giới từ  giữa, ở giữa  among the crowd: ở giữa đám đông  trong số  among the guests were...: trong số khách mời có...
43	chart	ch__ __ __	biểu đồ, đồ thị			[ʧɑːt]	A {{c1::chart}} is a list of information.→  We used a {{c1::chart}} to see how we had improved.			danh từ  (hàng hải) bản đồ đi biển, hải đồ  bản đồ  đồ thị, biểu đồ  a weather chart: đồ thị thời tiết   ngoại động từ  vẽ hải đồ; ghi vào hải đồ  vẽ đồ thị, lập biểu đồ
44	cloud	cl__ __ __	mây, đám mây			[klaud]	A {{c1::cloud}} is a group of water drops in the sky.→  The sky was filled with white {{c1::cloud}}s.			cloud   cloud /klaud/   danh từ  mây, đám mây  đám (khói, bụi)  a cloud of dust: đám bụi  đàn, đoàn, bầy (ruồi, muỗi đang bay, ngựa đang phi...)  a cloud of horsemen: đoàn kỵ sĩ (đang phi ngựa) a cloud of flies: đàn ruồi (đang bay)  (nghĩa bóng) bóng mây, bóng đen; sự buồn rầu; điều bất hạnh  cloud of war: bóng đen chiến tranh a cloud of grief: bóng mây buồn; vẻ buồn phiền  vết vẩn đục (trong hòn ngọc...)  (số nhiều) trời, bầu trời  to sail up into the clouds: bay lên trời  to be under a cloud  lâm vào hoàn cảnh đáng buồn, bị thất thế  (từ lóng) bị tu tội  cloud on one's brow  vẻ buồn hiện lên nét mặt  to drop from the clouds  rơi từ trên máy bay xuống  every cloud has a silver lining  (xem) silver  to have one's head in the clouds; to be in the clouds  lúc nào cũng mơ tưởng viển vông; sống ở trên mây  ngoại động từ  mây che, che phủ; làm tối sầm  the sun was clouded: mặt trời bị mây che  (nghĩa bóng) làm phiền muộn, làm buồn  a clouded countenance: vẻ mặt phiền muộn  làm vẩn đục ((nghĩa đen) & (nghĩa bóng))  to cloud someone's happiness: làm vẩn đục hạnh phúc của ai   nội động từ (up, over)  bị mây che, sầm lại ((nghĩa đen) & (nghĩa bóng))  sky clouds over: bầu trời bị mây che phủ brow clouds over: vầng trán sầm lại, mặt sầm lại
45	comprehend	c__ __p__ __ __ __d	hiểu, bao gồm			[ˌkɔmprɪ'hend]	To {{c1::comprehend}} something is to understand it.→  Henry could not {{c1::comprehend}} the message.			ngoại động từ  hiểu, lĩnh hội, nhận thức thấu đáo  bao gồm, bao hàm
46	describe	d__ __cr__ __ __,  d__ __cr__ __ __	miêu tả, mô tả			[dɪ'skraɪb]	To {{c1::describe}} is to say or write what someone or something is like.→  They {{c1::described}} their tree as colorful with gold ribbon and a star.			describe /dis'kraib/   ngoại động từ  tả, diễn tả, mô tả, miêu tả  vạch, vẽ  to describe a circle with a pair of compasses: vạch một vòng tròn bằng com-pa  cho là, coi là; định rõ tính chất  he described hinself as a doctor: nó tự xưng là bác sĩ
47	ever	ev__ __	Trước đến giờ, có bao giờ			['evə]	{{c1::ever}} means at any time.→  Going skiing last winter was the most fun I've {{c1::ever}} had.			ever /'evə/   phó từ  bao giờ; từ trước đến giờ; hàng, từng  more than ever: hơn bao giờ hết the best story ever heard: chuyện hay nhất đã từng được nghe the greatest thinker ever: nhà tư tưởng lớn nhất từ trước đến giờ  luôn luôn, mãi mãi  to live for ever: sống mãi  (thông tục) nhỉ  what ever does he wants?: nó muốn cái gì thế nhỉ? who ever can it be?: ai thế nhỉ?  did you ever?  có bao giờ anh (nghe chuyện như thế, thấy chuyện như thế) chưa?  thế không?  ever had anon  (xem) anon  ever after  ever since  suốt từ đó, mãi mãi từ đó  ever so  (thông tục) rất là, thật là, lắm, hết sức  to be ever so happy: thật là hạnh phúc  thank you ever so much: cảm ơn anh lắm, hết sức cảm ơn anh  for ever  for ever and ever  mãi mãi  yours ever  bạn thân của anh (công thức cuối thư)
48	fail	f__ __ __,  f__ __ __ __d	thất bại			[feɪl]	To {{c1::fail}} means you do not succeed in what you try to do.→  Since he {{c1::failed}} to get the job, he was sad.			fail   fail /feil/   danh từ  sự hỏng thi  người thi hỏng  without fail  chắc chắn, nhất định  nội động từ  không nhớ, quên  don't fail to let me know: thế nào anh cũng nhớ tin cho tôi biết  yếu dần, mất dần, tàn dần  không đúng, sai  the prophecy failed: lời tiên đoán sai  thiếu  to fail in respect for someone: thiếu sự kính trọng đối với ai  không thành công, thất bại  trượt, hỏng thi  bị phá sản  không làm tròn, không đạt  to fail in one's duty: không làm tròn nhiệm vụ to fail of one's purposes: không đạt mục đích  hỏng, không chạy nữa    ngoại động từ  thiếu, không đủ  time would fail me to tell: tôi sẽ không đủ thời giờ để nói words fail me: tôi không đủ lời để nói hết được, tôi không thể tả hết được the wind failed us: (thuyền) chúng ta hết gió  thất hẹn với (ai); không đáp ứng được yêu cầu của (ai)  his memory fails him: trí nhớ của anh ta kém lắm rồi  đánh trượt (một thí sinh)
49	friendly	fr__ __ __ __ __y	thân thiện			['frendlɪ]	{{c1::friendly}} is behaving in a pleasant, kind way toward someone.→  The {{c1::friendly}} animals came up to the girl.			friendly /'frendli/   tính từ  thân mật, thân thiết, thân thiện  a friendly smile: một nụ cười thân mật to have friendly relations with one's neighbours: có quan hệ thân mật với láng giềng của mình Friendly Society: hội ái hữu a friendly match: cuộc đấu giao hữu  thuận lợi, tiện lợi  (tôn giáo) (Friend) thuộc phái Quây-cơ  friendly lead  cuộc giải trí có quyên tiền (để giúp người nghèo ở Luân-ddôn)
50	grade	gr__ __ __	mức độ, cấp độ			[greɪd]	A {{c1::grade}} is a score or mark given to someone's work.→  I managed to get good {{c1::grade}}s on my report card.			grade   grade /greid/   danh từ  (toán học) Grát  cấp bậc, mức, độ; hạng, loại; tầng lớp  (từ Mỹ,nghĩa Mỹ) điểm, điểm số (của học sinh)  to make the grade: đạt đủ điểm, đủ trình độ; thành công, thắng lợi  lớp (học)  the fourth grade: lớp bốn  dốc; độ dốc ((nghĩa đen) & (nghĩa bóng))  on the up grade: lên dốc on the down grade: xuống dốc movement is on the up grade: phong trào đang phát triển, phong trào đang theo hướng đi lên  (nông nghiệp) giống súc vật cải tạo (do lai giống địa phương với giống tốt hơn)    ngoại động từ  sắp, xếp, lựa; phân loại, chia loại; phân hạng  to grade milk: phân loại sữa graded by size: chia theo cỡ  sửa (độ dốc) thoai thoải  tăng lên  ((thường) + up) lai cải tạo (lai một giống tốt hơn)  (nghệ thuật) đánh nhạt dần (màu sắc)  (từ Mỹ,nghĩa Mỹ) thay đổi dần dần; sắp xếp theo mức độ tăng
51	instead	in__ __ __ __d	Thay cho, thay vì			[ɪn'sted]	{{c1::instead}} means in place of.→  He ate the carrot {{c1::instead}} of the ice cream.			instead /in'sted/   phó từ  để thay vào, để thế cho; đáng lẽ là  instead of this: để thế cho cái này since we had no sugar, we used honey instead: vì không có đường chúng tôi dùng mật để thay thế instead of going out, he stayed at home: đáng lẽ phải đi ra ngoài, hắn ta cứ ở xó nhà
52	library	l__ __ __ __ __y	thư viện			['laɪbr(ə)rɪ]	A {{c1::library}} is a place where you go to read books.→  The {{c1::library}} at school is full of books.			library /'laibrəri/   danh từ  thư viện, phòng đọc sách  circulating library: thư viện lưu động free library public library: thư viện công cộng reference library: thư viện tra cứu  tủ sách  loại sách (có liên quan về nội dung, đóng bìa giống nhau)
